gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2017-03-25,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-25,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-25,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-03-25,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-03-25,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-25,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-25,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-25,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-25,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-03-25,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-25,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-25,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-25,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-03-25,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-25,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-26,0,1,1,1,1,1,0.688488325,0.415702252,1,2250,Gonzaga,94.74,West,1
mens,2017-03-26,0,1,1,1,1,1,0.521927373,0.236593372,1,153,North Carolina,92.98,South,1
mens,2017-03-26,0,1,1,1,1,1,0.478072627,0.208672258,1,2483,Oregon,91.53,Midwest,3
mens,2017-03-26,0,1,1,1,1,1,0.311511675,0.139032118,1,2579,South Carolina,90.97,East,7
mens,2017-03-26,0,1,1,1,1,0,0,0,0,57,Florida,91.88,East,4
mens,2017-03-26,0,1,1,1,1,0,0,0,0,2752,Xavier,88.84,West,11
mens,2017-03-26,0,1,1,1,1,0,0,0,0,96,Kentucky,93.67,South,2
mens,2017-03-26,0,1,1,1,1,0,0,0,0,2305,Kansas,94.34,Midwest,1
mens,2017-03-26,0,1,1,1,0,0,0,0,0,275,Wisconsin,90.02,East,8
mens,2017-03-26,0,1,1,1,0,0,0,0,0,239,Baylor,89.34,East,3
mens,2017-03-26,0,1,1,1,0,0,0,0,0,277,West Virginia,92.27,West,4
mens,2017-03-26,0,1,1,1,0,0,0,0,0,12,Arizona,90.25,West,2
mens,2017-03-26,0,1,1,1,0,0,0,0,0,2086,Butler,87.91,South,4
mens,2017-03-26,0,1,1,1,0,0,0,0,0,26,UCLA,90.26,South,3
mens,2017-03-26,0,1,1,1,0,0,0,0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-26,0,1,1,1,0,0,0,0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-26,0,1,1,0,0,0,0,0,0,222,Villanova,95.34,East,1
mens,2017-03-26,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-03-26,1,1,1,0,0,0,0,0,0,30,Southern California,83.71,East,11b
mens,2017-03-26,0,1,1,0,0,0,0,0,0,150,Duke,92.49,East,2
mens,2017-03-26,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-03-26,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-03-26,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-03-26,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-26,0,1,1,0,0,0,0,0,0,8,Arkansas,84.86,South,8
mens,2017-03-26,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-26,0,1,1,0,0,0,0,0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-26,0,1,1,0,0,0,0,0,0,2724,Wichita State,89.93,South,10
mens,2017-03-26,0,1,1,0,0,0,0,0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-26,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-26,0,1,1,0,0,0,0,0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-26,0,1,1,0,0,0,0,0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-26,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-26,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-26,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-26,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-03-26,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-26,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-26,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-03-26,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
mens,2017-03-26,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-26,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-26,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-03-26,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-03-26,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-26,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-26,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-26,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-26,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-26,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-03-26,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-26,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-26,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-26,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-03-26,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-26,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-04-01,0,1,1,1,1,1,1,0.620690364,1,2250,Gonzaga,95.54,West,1
mens,2017-04-01,0,1,1,1,1,1,1,0.379309636,1,153,North Carolina,93.58,South,1
mens,2017-04-01,0,1,1,1,1,1,0,0,0,2579,South Carolina,91.55,East,7
mens,2017-04-01,0,1,1,1,1,1,0,0,0,2483,Oregon,91.93,Midwest,3
mens,2017-04-01,0,1,1,1,1,0,0,0,0,57,Florida,91.88,East,4
mens,2017-04-01,0,1,1,1,1,0,0,0,0,2752,Xavier,88.84,West,11
mens,2017-04-01,0,1,1,1,1,0,0,0,0,96,Kentucky,93.67,South,2
mens,2017-04-01,0,1,1,1,1,0,0,0,0,2305,Kansas,94.34,Midwest,1
mens,2017-04-01,0,1,1,1,0,0,0,0,0,275,Wisconsin,90.02,East,8
mens,2017-04-01,0,1,1,1,0,0,0,0,0,239,Baylor,89.34,East,3
mens,2017-04-01,0,1,1,1,0,0,0,0,0,277,West Virginia,92.27,West,4
mens,2017-04-01,0,1,1,1,0,0,0,0,0,12,Arizona,90.25,West,2
mens,2017-04-01,0,1,1,1,0,0,0,0,0,2086,Butler,87.91,South,4
mens,2017-04-01,0,1,1,1,0,0,0,0,0,26,UCLA,90.26,South,3
mens,2017-04-01,0,1,1,1,0,0,0,0,0,2509,Purdue,90.15,Midwest,4
mens,2017-04-01,0,1,1,1,0,0,0,0,0,130,Michigan,88.65,Midwest,7
mens,2017-04-01,0,1,1,0,0,0,0,0,0,222,Villanova,95.34,East,1
mens,2017-04-01,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-04-01,1,1,1,0,0,0,0,0,0,30,Southern California,83.71,East,11b
mens,2017-04-01,0,1,1,0,0,0,0,0,0,150,Duke,92.49,East,2
mens,2017-04-01,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-04-01,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-04-01,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-04-01,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-04-01,0,1,1,0,0,0,0,0,0,8,Arkansas,84.86,South,8
mens,2017-04-01,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-04-01,0,1,1,0,0,0,0,0,0,2132,Cincinnati,88.95,South,6
mens,2017-04-01,0,1,1,0,0,0,0,0,0,2724,Wichita State,89.93,South,10
mens,2017-04-01,0,1,1,0,0,0,0,0,0,127,Michigan State,85.76,Midwest,9
mens,2017-04-01,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-04-01,0,1,1,0,0,0,0,0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-04-01,0,1,1,0,0,0,0,0,0,97,Louisville,91.08,Midwest,2
mens,2017-04-01,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-04-01,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-04-01,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-04-01,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-04-01,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-04-01,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-04-01,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-04-01,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
mens,2017-04-01,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-04-01,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-04-01,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-04-01,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-04-01,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-04-01,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-04-01,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-04-01,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-04-01,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-04-01,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-04-01,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-04-01,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-04-01,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-04-01,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-04-01,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-04-01,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
womens,2017-03-12,0,1,0.999065857,0.981473596,0.960641578,0.89835353,0.630556259,0.523680572,1,41,Connecticut,111.43,Bridgeport,1
womens,2017-03-12,0,1,0.999454358,0.983164835,0.874781796,0.732347032,0.30634567,0.231793451,1,239,Baylor,104.45,Oklahoma City,1
womens,2017-03-12,0,1,0.998370581,0.951476877,0.763939006,0.602069169,0.381144124,0.101454606,1,87,Notre Dame,101.2,Lexington,1
womens,2017-03-12,0,1,0.998901294,0.942111668,0.830615438,0.561331516,0.311180561,0.075947445,1,2579,South Carolina,100.32,Stockton,1
womens,2017-03-12,0,1,0.991651644,0.904403356,0.54056725,0.161450363,0.07943645,0.013855624,1,251,Texas,94.37,Lexington,3
womens,2017-03-12,0,1,0.985581589,0.87814681,0.420284124,0.158796088,0.062238348,0.009191479,1,52,Florida State,94.36,Stockton,3
womens,2017-03-12,0,1,0.984134872,0.835247175,0.615969864,0.067384121,0.019559546,0.008638955,1,120,Maryland,96.27,Bridgeport,3
womens,2017-03-12,0,1,0.985670192,0.838265908,0.488045709,0.115601469,0.018674045,0.008254348,1,344,Mississippi State,94.69,Oklahoma City,2
womens,2017-03-12,0,1,0.9841812,0.934609714,0.54440528,0.225688607,0.069566525,0.007458878,1,204,Oregon State,93.24,Stockton,2
womens,2017-03-12,0,1,0.973385746,0.702845231,0.357496458,0.103873702,0.045543463,0.00668306,1,24,Stanford,95.07,Lexington,2
womens,2017-03-12,0,1,0.987240935,0.891320912,0.424552395,0.085930232,0.011361294,0.004364609,1,264,Washington,94.81,Oklahoma City,3
womens,2017-03-12,0,1,0.946626319,0.703570633,0.094979898,0.044671174,0.005465306,0.001990026,1,97,Louisville,92.24,Oklahoma City,4
womens,2017-03-12,0,1,0.942971063,0.555390331,0.129972584,0.069017953,0.020048893,0.001673483,1,96,Kentucky,89.12,Lexington,4
womens,2017-03-12,0,1,0.818538731,0.399194039,0.088915508,0.045809486,0.015460092,0.001577591,1,194,Ohio State,90.5,Lexington,5
womens,2017-03-12,0,1,0.987045687,0.863009682,0.286557697,0.015929175,0.002942605,0.000889917,1,150,Duke,90.94,Bridgeport,2
womens,2017-03-12,0,1,0.971150357,0.829969159,0.024994476,0.008812292,0.00178737,0.000586873,1,26,UCLA,91.74,Bridgeport,4
womens,2017-03-12,0,1,0.884959183,0.788691394,0.121917921,0.035060924,0.007774284,0.000558366,1,2390,Miami (FL),88.19,Stockton,4
womens,2017-03-12,0,1,0.822741662,0.264523194,0.025081538,0.009442661,0.000868945,0.000257329,1,2633,Tennessee,88.89,Oklahoma City,5
womens,2017-03-12,0,1,0.817252142,0.017512951,0.011264708,0.004769196,0.000799157,0.000223654,1,183,Syracuse,89.29,Bridgeport,8
womens,2017-03-12,0,1,0.564801323,0.035856556,0.024737284,0.009672514,0.002390744,0.000197704,1,9,Arizona State,87.68,Stockton,8
womens,2017-03-12,0,1,0.837770153,0.151444175,0.055449181,0.007003569,0.000574754,0.000155989,1,305,DePaul,87.94,Oklahoma City,7
womens,2017-03-12,0,1,0.832975415,0.153375528,0.075467968,0.003536921,0.000549234,0.00014387,1,277,West Virginia,88.26,Bridgeport,6
womens,2017-03-12,0,1,0.766675639,0.257613815,0.064266225,0.008123436,0.001821449,0.000110905,1,2306,Kansas State,84.48,Lexington,7
womens,2017-03-12,0,1,0.576236508,0.067288729,0.024720219,0.003629477,0.000301222,8.27E-05,1,201,Oklahoma,85.68,Oklahoma City,6
womens,2017-03-12,0,1,0.619346111,0.066585303,0.024184562,0.003536383,0.000722866,3.95E-05,1,152,North Carolina State,84.37,Lexington,6
womens,2017-03-12,0,1,0.561704605,0.029760104,0.008946524,0.002774934,0.000596561,3.47E-05,1,2739,Green Bay,84.36,Lexington,8
womens,2017-03-12,0,1,0.845049103,0.155367863,0.002710992,0.000680191,0.000115437,3.28E-05,1,245,Texas A&M,85.97,Bridgeport,5
womens,2017-03-12,0,1,0.493930103,0.05846612,0.013610825,0.002482354,0.000499783,3.25E-05,1,142,Missouri,83.86,Stockton,6
womens,2017-03-12,0,1,0.435198677,0.021975582,0.011416804,0.00278193,0.000512659,3.00E-05,1,127,Michigan State,84.28,Stockton,9
womens,2017-03-12,0,1,0.506069897,0.060976938,0.011249388,0.001621591,0.00024813,1.17E-05,1,58,South Florida,82.58,Stockton,11
womens,2017-03-12,0,1,0.438295395,0.018630221,0.004978401,0.001386112,0.00024893,1.17E-05,1,2509,Purdue,82.06,Lexington,9
womens,2017-03-12,0,1,0.181461269,0.038700784,0.003033892,0.000745584,0.00011453,4.49E-06,1,98,Western Kentucky,80.25,Lexington,12
womens,2017-03-12,0,1,0.380653889,0.027809977,0.007230394,0.00069258,0.000107568,4.27E-06,1,2,Auburn,80.45,Lexington,11
womens,2017-03-12,0,1,0.658691916,0.046127013,0.00826786,0.000978329,0.000117216,4.19E-06,1,156,Creighton,79.96,Stockton,7
womens,2017-03-12,0,1,0.515164292,0.008893071,0.002294219,0.000466898,2.21E-05,3.90E-06,1,99,Louisiana State,80.97,Oklahoma City,8
womens,2017-03-12,0,1,0.592667548,0.095655483,0.006419138,0.000944842,0.000105374,3.49E-06,1,269,Marquette,79.73,Stockton,5
womens,2017-03-12,0,1,0.484835708,0.007889434,0.002093341,0.000438846,1.99E-05,3.39E-06,1,25,California,82.52,Oklahoma City,9
womens,2017-03-12,0,1,0.545205545,0.078112075,0.012639737,0.000307304,2.23E-05,3.01E-06,1,218,Temple,81.23,Bridgeport,7
womens,2017-03-12,0,1,0.233324361,0.036682938,0.006038162,0.000490694,7.04E-05,2.55E-06,1,2181,Drake,79.43,Lexington,10
womens,2017-03-12,0,1,0.454794455,0.057114883,0.007180802,0.000133271,1.23E-05,2.06E-06,1,2483,Oregon,83.06,Bridgeport,10
womens,2017-03-12,0,1,0.423763492,0.039190327,0.00588506,0.000314361,1.11E-05,1.53E-06,1,2250,Gonzaga,81.07,Oklahoma City,11
womens,2017-03-12,0,1,0.182747858,0.000870786,0.000289293,5.42E-05,5.30E-06,9.39E-07,1,66,Iowa State,81.33,Bridgeport,9
womens,2017-03-12,0,1,0.115040817,0.065270826,0.002717389,0.000268343,2.15E-05,4.97E-07,1,526,Florida Gulf Coast,76.81,Stockton,13
womens,2017-03-12,0,1,0.407332452,0.050382297,0.002172861,0.000221174,1.70E-05,3.77E-07,1,2514,Quinnipiac,77.11,Stockton,12
womens,2017-03-12,0,1,0.177258338,0.02108302,0.000546913,7.87E-05,2.35E-06,2.84E-07,1,2168,Dayton,78.32,Oklahoma City,12
womens,2017-03-12,0,1,0.341308084,0.014013662,0.001563914,0.000116234,8.90E-06,1.96E-07,1,2649,Toledo,76.26,Stockton,10
womens,2017-03-12,0,1,0.167024585,0.008955458,0.001836991,2.61E-05,1.47E-06,1.59E-07,1,2210,Elon,77.86,Bridgeport,11
womens,2017-03-12,0,1,0.162229847,0.008216895,0.001120071,4.56E-05,1.22E-06,1.34E-07,1,2460,Northern Iowa,77.1,Oklahoma City,10
womens,2017-03-12,0,1,0.053373681,0.010823154,0.000220719,2.61E-05,6.47E-07,6.71E-08,1,236,Chattanooga,76.21,Oklahoma City,13
womens,2017-03-12,0,1,0.057028937,0.006714846,0.000209958,2.47E-05,1.87E-06,3.36E-08,1,2057,Belmont,73.32,Lexington,13
womens,2017-03-12,0,1,0.154950897,0.007939328,5.68E-05,7.63E-06,3.26E-07,2.78E-08,1,219,Pennsylvania,75.79,Bridgeport,12
womens,2017-03-12,0,1,0.0158188,0.005249611,0.000466528,2.79E-05,1.09E-06,1.19E-08,1,299,Long Beach State,71.27,Stockton,15
womens,2017-03-12,0,1,0.014418411,0.002410132,0.000152082,7.61E-06,4.12E-07,6.33E-09,1,2710,Western Illinois,71.83,Stockton,14
womens,2017-03-12,0,1,0.015865128,0.002421838,0.000309982,2.56E-06,7.10E-08,4.10E-09,1,2083,Bucknell,72.37,Bridgeport,14
womens,2017-03-12,0,1,0.000934143,0.000142667,2.51E-05,2.36E-06,6.57E-08,3.82E-09,1,399,Albany (NY),72.03,Bridgeport,16
womens,2017-03-12,0,1,0.026614254,0.002858016,0.000139664,3.27E-06,1.97E-07,2.79E-09,1,166,New Mexico State,70.78,Lexington,15
womens,2017-03-12,0,1,0.028849643,0.00672365,1.70E-05,1.02E-06,3.31E-08,2.21E-09,1,68,Boise State,73.12,Bridgeport,13
womens,2017-03-12,0,1,0.014329808,0.002073023,0.000119568,1.96E-06,2.37E-08,1.34E-09,1,2653,Troy,70.54,Oklahoma City,15
womens,2017-03-12,0,1,0.012759065,0.002200032,0.000107798,1.82E-06,2.11E-08,1.15E-09,1,147,Montana State,71.12,Oklahoma City,14
womens,2017-03-12,0,1,0.008348356,0.001201364,7.73E-05,1.52E-06,7.12E-08,7.70E-10,1,2110,Central Arkansas,68.04,Lexington,14
womens,2017-03-12,0,1,0.012954313,0.00176336,3.70E-05,1.16E-07,1.39E-09,3.80E-11,1,2261,Hampton,66.02,Bridgeport,15
womens,2017-03-12,0,1,0.001629419,0.000132798,4.13E-06,1.58E-07,4.13E-09,2.40E-11,1,2523,Robert Morris,64.43,Lexington,16
womens,2017-03-12,0,1,0.000545642,5.27E-05,1.58E-06,3.77E-08,2.07E-10,6.00E-12,1,2640,Texas Southern,62.72,Oklahoma City,16
womens,2017-03-12,0,1,0.001098706,5.62E-05,3.17E-06,5.24E-08,7.92E-10,3.00E-12,1,2427,North Carolina-Asheville,62.02,Stockton,16
womens,2017-03-17,0,1,0.999065857,0.981473596,0.960641578,0.887244186,0.623163443,0.51669977,1,41,Connecticut,111.43,Bridgeport,1
womens,2017-03-17,0,1,0.999454358,0.983164835,0.874781796,0.720196017,0.30292601,0.228638746,1,239,Baylor,104.45,Oklahoma City,1
womens,2017-03-17,0,1,1,0.941697428,0.839534421,0.615563948,0.366312308,0.096428787,1,2579,South Carolina,100.97,Stockton,1
womens,2017-03-17,0,1,1,0.952948837,0.760526808,0.589562525,0.349864899,0.088319835,1,87,Notre Dame,100.58,Lexington,1
womens,2017-03-17,0,1,1,0.892673502,0.529789828,0.166033628,0.078242645,0.013591432,1,251,Texas,94.23,Lexington,3
womens,2017-03-17,0,1,1,0.849632773,0.652672634,0.081450546,0.02608048,0.012549029,1,120,Maryland,97.37,Bridgeport,3
womens,2017-03-17,0,1,1,0.838645988,0.518555146,0.136034382,0.024652212,0.011756978,1,344,Mississippi State,95.68,Oklahoma City,2
womens,2017-03-17,0,1,1,0.893039196,0.475094525,0.162216739,0.063943566,0.009043096,1,52,Florida State,93.95,Stockton,3
womens,2017-03-17,0,1,0.973385746,0.702845231,0.359577054,0.111035127,0.047068558,0.006981728,1,24,Stanford,95.07,Lexington,2
womens,2017-03-17,0,1,0.987240935,0.891320912,0.391259491,0.079230324,0.010459367,0.0040011,1,264,Washington,94.81,Oklahoma City,3
womens,2017-03-17,0,1,1,0.907805887,0.476602122,0.159818858,0.043315414,0.003691568,1,204,Oregon State,91.45,Stockton,2
womens,2017-03-17,0,1,0.946626319,0.703570633,0.094979898,0.042550048,0.00519048,0.001881503,1,97,Louisville,92.24,Oklahoma City,4
womens,2017-03-17,0,1,1,0.488262608,0.111663693,0.056560068,0.017961,0.001771851,1,194,Ohio State,90.29,Lexington,5
womens,2017-03-17,0,1,1,0.511737392,0.114599005,0.057017654,0.014564548,0.001069148,1,96,Kentucky,88.03,Lexington,4
womens,2017-03-17,0,1,0.987045687,0.863009682,0.255817429,0.014247673,0.002602085,0.000785302,1,150,Duke,90.94,Bridgeport,2
womens,2017-03-17,0,1,0.884959183,0.788691394,0.110012009,0.035826539,0.008383477,0.000608619,1,2390,Miami (FL),88.19,Stockton,4
womens,2017-03-17,0,1,0.971150357,0.829969159,0.024994476,0.008071733,0.001618664,0.000529654,1,26,UCLA,91.74,Bridgeport,4
womens,2017-03-17,0,1,1,0.058302572,0.040606018,0.017958199,0.004766146,0.0004087,1,9,Arizona State,88.4,Stockton,8
womens,2017-03-17,0,1,0.822741662,0.264523194,0.025081538,0.008935896,0.000817183,0.000241185,1,2633,Tennessee,88.89,Oklahoma City,5
womens,2017-03-17,0,1,1,0.161354012,0.062582178,0.008540157,0.000756407,0.000218915,1,305,DePaul,88.64,Oklahoma City,7
womens,2017-03-17,0,1,0.817252142,0.017512951,0.011264708,0.004397366,0.000726977,0.000202946,1,183,Syracuse,89.29,Bridgeport,8
womens,2017-03-17,0,1,1,0.150367227,0.074492098,0.003532993,0.00054638,0.000144142,1,277,West Virginia,88.42,Bridgeport,6
womens,2017-03-17,0,1,0.766675639,0.257613815,0.064178757,0.008758974,0.001918808,0.000118172,1,2306,Kansas State,84.48,Lexington,7
womens,2017-03-17,0,1,1,0.107326498,0.040326037,0.006648393,0.001386629,8.09E-05,1,152,North Carolina State,85.13,Lexington,6
womens,2017-03-17,0,1,0.576236508,0.067288729,0.022416381,0.003294954,0.000271754,7.45E-05,1,201,Oklahoma,85.68,Oklahoma City,6
womens,2017-03-17,0,1,1,0.106960804,0.028831523,0.004641002,0.0009497,5.93E-05,1,142,Missouri,84.01,Stockton,6
